latitude,longitude
32.2666,-90.2127
35.6647,-97.4969
42.5736,-71.9907
40.0876,-76.0627
40.6851,-78.4128
37.6087,-77.5748
41.6866,-86.2812
39.3155,-76.569
41.108,-87.8886
37.2663,-81.2233
39.3424,-76.6743
30.8271,-86.5413
29.6981,-95.3574
42.2489,-71.8241
35.1482,-90.031
39.9529,-83.1132
35.0278,-89.794
45.1994,-93.5484
33.5102,-101.917
36.0888,-86.6509
43.2652,-73.5923
42.8501,-71.3517
39.4529,-84.3698
29.6519,-82.2823
47.334,-122.281
39.1464,-84.5027
34.8724,-97.0522
33.2178,-116.967
40.4066,-86.8984
37.1997,-93.2557
41.5001,-74.0173
33.7959,-116.499
43.8573,-70.1036
40.9218,-98.3387
37.1664,-93.2605
38.2753,-120.996
34.5145,-117.303
41.0481,-73.5111
31.5483,-110.253
36.7931,-119.847
45.5059,-122.579
40.2231,-74.7727
35.6136,-77.4002
41.7045,-88.095
42.9139,-77.2717
36.7249,-119.798
41.2322,-75.8934
35.8354,-80.8115
42.2592,-71.8031
39.7412,-105.01
40.6162,-74.0833
41.5667,-73.867
46.8604,-96.8756
30.4906,-97.7447
38.8794,-76.9999
36.1776,-93.9617
36.2808,-86.7045
42.3192,-71.095
39.749,-74.2472
40.7002,-73.8081
47.6441,-117.589
42.325,-75.3157
42.1855,-72.6502
36.7732,-119.782
41.3482,-72.9499
38.0516,-84.5538
40.2329,-74.7619
33.5891,-101.897
39.9303,-82.0293
25.5883,-80.3745
42.6075,-89.6535
40.8677,-84.5759
40.2589,-76.8695
34.1868,-97.1367
28.1822,-82.7206
29.9405,-95.5049
26.6205,-80.0631
39.0858,-85.4097
34.7165,-81.5974
29.8971,-97.9681
43.0389,-92.6736
36.9823,-79.9404
41.5442,-87.6725
33.6928,-117.343
41.4958,-85.3636
43.0886,-79.0432
27.2691,-82.4616
34.2009,-119.163
42.3373,-71.0822
40.29,-76.8161
43.2491,-83.3611
34.873,-82.4633
40.277,-78.9224
41.5202,-90.583
38.8947,-77.0271
33.3833,-86.7871
42.9473,-78.8177
36.0375,-81.9664
36.5855,-87.3046
39.7572,-74.2747
38.5987,-90.262
42.3254,-71.0591
34.1333,-85.3082
41.6955,-70.7731
39.7896,-84.2594
40.7983,-81.3949
32.1953,-80.7044
41.6584,-70.2971
47.1054,-119.457
38.8975,-76.9392
40.7656,-74.0237
42.3119,-71.0538
37.4454,-81.1969
39.2987,-76.6475
26.2267,-80.1559
47.5377,-116.116
48.1048,-123.38
27.495,-82.5372
34.2126,-118.412
37.7888,-81.2619
36.1474,-96.0658
39.4575,-87.4112
46.7756,-96.652
31.1778,-83.7658
47.5265,-122.318
38.9363,-104.879
36.9975,-76.4239
42.0314,-88.1966
37.1898,-93.2971
33.1886,-117.254
40.4147,-104.704
40.6369,-74.1665
34.7472,-92.2966
30.9167,-96.1058
27.9892,-80.6937
39.8427,-84.4248
29.3838,-81.1876
40.2327,-77.1796
42.0778,-86.4161
33.0765,-83.2204
40.63,-105.171
36.7699,-121.797
37.6257,-120.601
29.8328,-95.4449
38.0906,-122.22
42.0472,-87.9749
30.6403,-87.0472
38.8705,-76.9448
37.5514,-77.3463
32.7069,-97.2316
36.529,-87.3407
33.7765,-118.182
36.9769,-122.016
39.7213,-121.85
33.9508,-83.9933
29.5173,-94.9928
45.731,-107.617
32.3994,-90.1264
33.7417,-116.959
38.9188,-94.5105
37.857,-81.9893
34.9883,-85.2332
38.6067,-90.2994
39.1742,-76.9358
31.6998,-83.6701
36.5765,-82.7389
41.1455,-104.753
48.8968,-97.2407
41.7181,-87.5623
40.7327,-74.2046
35.9518,-84.4433
37.537,-77.4289
32.1679,-81.3855
37.5529,-77.4443
34.6097,-79.7041
34.8026,-92.2667
32.7428,-97.2541
41.4548,-87.0336
33.8128,-118.111
35.4101,-94.5905
39.6258,-75.6937
39.8326,-89.6519
36.2353,-115.21
39.5876,-106.431
39.6883,-91.3745
39.6856,-84.3016
41.2738,-95.9566
35.612,-88.8076
38.8797,-91.9451
41.0548,-73.5644
42.3331,-71.0877
38.5699,-75.2469
35.2729,-81.1609
36.6281,-88.7604
47.6172,-122.302
32.8245,-83.5567
42.6429,-71.2366
64.8622,-147.871
42.0249,-87.6964
39.1712,-75.5123
40.7134,-74.0628
40.1471,-88.2579
42.3071,-71.0788
43.1778,-87.9938
35.3814,-118.978
41.6207,-70.6227
40.7463,-74.2269
37.7009,-82.263
34.7711,-92.3552
41.4829,-81.795
46.8759,-102.789
41.5313,-90.5449
39.7773,-84.2032
35.1793,-95.1037
41.8152,-71.4217
39.002,-84.6402
33.3088,-111.681
28.6568,-81.21
32.382,-95.3328
32.5004,-93.7461
42.0853,-71.026
42.3162,-122.841
42.1042,-72.5908
45.6873,-122.66
36.1568,-95.8697
35.1996,-90.014
48.4116,-114.337
42.8898,-78.8062
36.8691,-76.2972
42.5016,-87.888
26.7658,-80.2553
41.1475,-95.1596
43.081,-72.4847
44.2473,-121.196
44.2154,-88.4291
36.262,-83.1379
33.6178,-83.8421
40.2433,-74.7793
29.6211,-82.34
40.1339,-88.2733
29.6062,-81.2661
29.9321,-90.0281
35.3831,-118.915
43.8967,-69.6059
39.9162,-75.3843
37.9415,-121.295
40.4764,-79.8158
26.5843,-80.0487
40.9235,-74.1454
37.3367,-95.2852
39.9416,-91.3777
47.6931,-117.395
38.7761,-76.0762
28.0746,-82.5423
42.2818,-85.562
41.2586,-80.8465
37.323,-121.948
36.8208,-119.71
30.4132,-86.7806
39.8781,-82.7761
41.1875,-73.1673
39.1027,-84.5117
40.8158,-96.7011
39.7197,-75.4642
39.9672,-82.9751
35.1357,-90.0284
41.0908,-81.2207
32.8591,-79.9865
32.8348,-109.723
33.3997,-112.018
38.8044,-104.777
33.7129,-116.262
40.8125,-96.7012
38.0243,-121.284
41.3552,-87.624
42.2603,-89.0576
29.7353,-90.839
25.9562,-80.2621
47.1826,-122.281
34.9457,-82.2002
42.4605,-71.688
29.0075,-81.9978
38.3938,-75.3556
36.952,-81.0711
36.0583,-80.1959
47.4653,-92.5383
38.0173,-84.5753
38.9965,-84.6297
42.7523,-87.8101
38.9297,-97.2187
39.1006,-84.6039
42.5316,-71.7416
37.076,-94.5149
33.9547,-83.3475
39.8137,-75.0687
43.8069,-73.078
39.8429,-86.143
46.2852,-96.1179
42.2533,-89.0858
42.9076,-83.6247
29.8177,-90.8355
43.0341,-76.17
41.3681,-82.1065
38.5414,-121.432
39.8407,-88.9728
43.4757,-89.7284
40.393,-104.71
41.6074,-73.8911
33.5448,-81.8311
36.6296,-88.3076
42.6797,-88.2748
39.7153,-82.5567
44.0893,-123.181
41.2965,-80.9552
39.6341,-79.9407
29.6301,-95.4567
29.8966,-96.1879
47.6558,-117.275
41.5714,-87.2123
34.5269,-112.478
37.956,-104.802
38.2306,-84.5458
38.7961,-77.0804
36.1939,-87.0275
35.5306,-108.743
32.7021,-97.3174
39.962,-75.2429
38.681,-121.319
39.9914,-75.1225
38.6012,-90.2379
42.584,-82.9527
32.4489,-93.7339
45.5364,-122.578
32.9614,-86.7438
42.874,-85.6052
33.2048,-86.609
42.3202,-71.0717
34.0275,-78.202
42.2694,-83.7391
42.8786,-78.8322
40.8656,-77.6552
41.3044,-72.9286
39.1002,-84.5973
40.7451,-74.218
41.5452,-81.5753
42.2509,-71.1166
42.4878,-82.9216
41.3562,-91.1384
42.9778,-91.816
41.0898,-73.9214
45.5591,-122.663
45.5041,-122.535
42.9936,-71.4521
36.6334,-119.962
41.6635,-70.9264
35.0022,-81.2308
40.1402,-75.983
48.3225,-116.524
33.0586,-85.0094
38.9494,-92.3993
42.6831,-88.988
42.185,-122.664
28.9818,-82.135
40.8104,-81.379
44.9244,-68.6706
42.9234,-78.8784
38.6822,-75.3585
42.1096,-79.2284
36.6681,-121.64
35.659,-97.5136
42.3202,-71.0812
41.8036,-71.4067
40.7098,-74.1974
42.8447,-106.317
41.3071,-96.0921
38.2368,-81.4879
29.674,-95.3227
34.7128,-80.7463
40.0253,-122.124
47.655,-117.295
40.2191,-85.4201
36.8701,-121.76
37.1021,-94.2854
41.4309,-87.9981
40.4554,-79.8875
48.1047,-123.386
39.3408,-76.5922
34.9529,-81.0606
41.6642,-70.933
42.7682,-77.3391
36.1522,-95.9756
41.2909,-72.8029
33.381,-86.7946
41.6123,-70.9171
29.3979,-90.2742
31.7596,-95.6311
44.4572,-73.2084
38.096,-85.8932
41.6586,-70.9259
42.1005,-71.0006
40.5955,-75.4876
30.509,-91.1498
38.241,-85.766
34.1785,-119.197
35.6889,-88.7877
34.9427,-81.0326
42.8631,-112.455
31.8136,-85.971
43.4603,-124.196
38.9268,-76.9983
29.9857,-95.3505
41.6847,-70.1442
38.9289,-94.6706
42.2361,-89.0668
43.0612,-88.3984
32.8477,-80.0178
37.8935,-81.1694
42.2825,-88.3551
33.8572,-118.256
41.5315,-88.0818
32.4001,-95.2984
45.9217,-111.596
41.3758,-79.7913
42.5053,-89.0491
33.9224,-117.451
40.0593,-79.151
27.0944,-80.272
46.7898,-92.0999
34.2938,-83.8096
40.922,-74.1496
40.6856,-75.5165
40.1655,-76.6818
40.2328,-74.7633
42.3241,-71.0829
46.6045,-120.514
31.022,-87.6456
40.7944,-81.5237
36.3192,-94.097
40.7136,-74.0765
41.178,-73.1693
44.5334,-69.9853
43.5367,-96.7356
40.4373,-122.288
26.1502,-80.223
45.5441,-122.403
32.9445,-85.935
38.2487,-85.6067
45.4683,-122.569
41.9102,-87.7399
33.7086,-116.216
43.1061,-89.3133
34.0989,-118.155
41.7417,-72.6263
40.4925,-74.445
46.8027,-100.835
41.9048,-88.0001
39.2261,-96.434
29.7791,-90.8399
34.9899,-101.923
32.4603,-84.915
38.0322,-121.284
41.9806,-70.9724
29.3866,-89.5988
31.666,-85.6129
39.7545,-75.5004
42.5319,-82.9293
47.6211,-117.55
40.2628,-79.6199
31.8102,-95.1572
43.077,-87.9686
33.8492,-84.3774
43.9442,-82.8362
37.675,-97.4167
36.1579,-95.9675
45.5994,-122.659
40.8387,-96.7089
35.4499,-97.4946
44.9585,-93.0512
48.2662,-114.232
39.1068,-84.5109
39.844,-84.9009
36.9926,-85.9013
29.8742,-97.9325
39.6322,-77.4071
36.1189,-95.8332
42.6519,-89.0513
42.3106,-89.011
40.3758,-86.8723
38.1863,-85.6705
40.6223,-75.3806
41.0851,-85.035
30.2456,-97.9088
34.2297,-118.438
34.4196,-118.46
35.1283,-106.601
34.6467,-106.345
39.2953,-78.6378
31.3393,-92.5166
33.6678,-111.96
34.0409,-118.257
35.4317,-97.4958
27.3642,-82.5284
39.9434,-76.34
30.5578,-91.1714
32.6521,-97.1396
37.3524,-120.627
41.5315,-88.0762
30.6474,-88.3337
42.0241,-88.3038
28.2389,-82.7276
42.5978,-71.371
41.8143,-87.6164
44.9263,-123.015
34.7239,-80.8263
37.7031,-122.181
39.158,-84.5051
42.9296,-78.8349
44.8742,-73.6626
39.7446,-75.5604
44.8239,-89.1624
42.946,-85.6657
33.507,-80.8566
42.951,-78.9007
40.7982,-124.17
41.0984,-81.4666
42.5834,-92.1628
36.7408,-119.674
42.496,-92.3236
37.4799,-122.164
35.8404,-86.3728
45.7833,-108.501
33.8035,-78.7233
32.8309,-117.222
35.0809,-78.9824
42.3579,-71.0626
40.8213,-73.8692
34.1592,-119.153
43.5919,-116.523
41.5938,-87.4592
42.2507,-86.3391
41.7968,-72.6707
40.4033,-86.8791
41.5989,-87.6814
40.6999,-73.8076
39.3676,-76.5487
33.1306,-83.2656
36.1655,-115.142
30.0248,-90.0781
42.0965,-72.5694
39.5994,-86.0922
41.7291,-86.5619
40.8205,-73.9363
38.9015,-77.0198
39.7118,-86.4176
40.473,-88.9933
37.7285,-89.2014
43.0713,-87.9317
38.6371,-90.0503
37.0412,-88.8668
40.0239,-76.3288
42.0945,-76.0699
37.2908,-80.0751
34.1273,-117.286
41.037,-73.7119
42.2901,-88.201
40.4363,-86.8806
36.1039,-95.8322
38.6294,-76.8755
40.4195,-74.3799
39.3474,-76.5997
29.9532,-81.3455
38.6236,-97.6303
40.5602,-111.996
42.3217,-71.0819
42.3297,-71.0795
26.6191,-81.9908
37.0987,-94.5197
32.9463,-88.2743
43.5757,-116.274
40.6695,-75.2551
42.7594,-86.1181
64.8225,-147.736
38.0398,-84.522
33.0322,-80.1164
33.8887,-118.206
42.2779,-85.5922
41.7656,-87.6201
41.5253,-88.0884
40.2152,-111.659
44.6659,-103.851
37.986,-87.5642
34.0526,-118.09
40.616,-75.4776
29.6666,-95.3305
45.5598,-94.1981
37.1942,-87.3995
38.9096,-76.9853
41.2553,-95.9358
33.5839,-112.253
29.2465,-82.1676
41.9064,-87.931
41.4141,-82.6698
45.7661,-108.556
38.0381,-78.4939
42.3898,-83.1309
31.4987,-82.8456
48.0108,-119.659
34.1273,-118.348
42.7701,-71.1092
34.7557,-78.7478
32.4453,-99.7315
26.1322,-81.8005
41.937,-74.0259
42.4315,-78.5049
34.8671,-117.101
41.9051,-84.6302
41.1336,-80.6615
39.6352,-106.377
43.0392,-76.1502
30.6653,-88.1562
39.287,-76.647
33.9424,-84.3482
43.0077,-78.8762
39.0065,-94.5049
35.3636,-119.014
39.515,-84.3918
41.6119,-72.6366
42.1126,-76.2439
35.6565,-88.8529
31.3194,-89.2782
36.6996,-121.673
37.1808,-122.322
31.0914,-97.6704
30.5455,-88.3856
41.5378,-87.4792
40.8843,-74.5525
43.1277,-95.1439
40.6055,-74.4362
37.9915,-87.5154
35.2873,-93.1535
39.3092,-94.9531
31.7086,-96.1653
41.5392,-72.6381
39.1785,-108.815
33.5279,-117.156
37.0995,-94.4997
40.6391,-80.4536
46.6043,-120.516
35.2258,-90.7864
45.0239,-93.2826
42.7844,-71.3674
35.272,-79.6055
41.1276,-85.1851
38.0338,-84.4889
38.8475,-76.973
30.0737,-94.1606
38.6579,-90.044
19.8334,-155.104
38.5345,-121.468
30.0208,-89.9964
24.7148,-81.0732
41.6133,-70.9181
26.4693,-80.0782
40.8437,-73.9077
42.4888,-92.4166
41.037,-92.4358
46.7999,-100.779
41.2206,-73.1752
38.8562,-90.0792
40.7269,-74.2068
39.5801,-105.061
37.8586,-122.273
41.5436,-88.0883
41.855,-71.4207
42.0212,-87.6707
42.0233,-93.6475
39.8841,-74.9221
42.5883,-76.182
36.7048,-119.796
39.0723,-108.57
35.5969,-82.5475
39.2104,-84.3737
38.546,-90.002
30.4493,-87.2512
45.2688,-122.846
38.7974,-90.6205
46.6081,-120.527
35.2109,-118.833
30.42,-86.6269
41.5226,-86.2746
26.5446,-82.0081
40.4015,-79.7797
38.5116,-85.5337
36.1607,-95.8867
33.5593,-84.0326
44.9541,-122.992
40.0044,-79.5913
40.6352,-74.1211
45.5063,-91.7333
40.0242,-94.9755
42.0777,-71.0251
43.5731,-116.386
33.507,-80.8428
37.7788,-85.3645
40.6957,-111.948
40.6548,-73.5901
34.2618,-118.523
42.7513,-87.791
28.0545,-82.4137
43.1866,-78.6968
42.2525,-71.8195
46.6189,-112.016
36.2334,-86.7726
42.6411,-79.0672
44.4375,-73.1015
40.7214,-74.2367
40.2297,-86.8887
35.3636,-80.8562
42.9315,-114.654
42.3499,-71.1451
36.1091,-95.9076
44.9603,-93.0355
40.7341,-74.1655
33.5488,-101.918
40.5837,-105.132
41.9768,-71.6259
41.8458,-89.4879
34.2157,-119.152
37.4524,-121.901
33.9272,-117.261
37.8246,-122.231
36.1928,-95.9922
37.5522,-97.2442
30.146,-97.8205
39.1025,-84.6318
30.1451,-102.394
32.7052,-89.6113
39.9577,-74.979
33.287,-81.032
41.4887,-75.7085
42.6244,-82.9906
30.0772,-94.1715
38.3347,-90.9923
43.9696,-75.8992
47.6741,-117.397
33.4251,-94.0477
25.9842,-80.2004
42.2765,-89.0957
39.8686,-76.2475
43.0902,-83.6944
33.38,-84.8258
40.8736,-79.9079
35.5946,-77.4194
37.714,-81.2415
32.9397,-80.046
41.1541,-80.6919
36.4419,-77.6645
45.6797,-122.662
27.264,-80.4321
30.9971,-87.2582
42.2491,-83.615
34.8768,-96.5923
45.6431,-107.468
44.4514,-69.5215
37.8507,-94.3493
42.9041,-85.5683
37.7144,-97.3343
34.7304,-82.9454
31.3039,-92.5147
27.405,-80.3771
42.9342,-114.409
34.7355,-82.5665
39.0807,-108.5
34.9523,-85.1637
36.0486,-86.6588
41.6324,-83.5117
34.0217,-118.163
43.2377,-77.6229
37.2911,-77.2889
34.7833,-82.4143
46.1459,-122.916
36.2528,-80.1999
36.2871,-82.1649
27.9232,-82.3267
39.4325,-78.0518
30.8927,-86.8374
41.8317,-81.0517
44.8248,-91.5419
40.8066,-75.1993
42.4029,-71.0323
39.89,-84.2072
28.195,-82.1833
35.9136,-92.6198
39.8586,-104.908
45.5553,-88.9134
33.5984,-117.707
35.6062,-97.5581
28.4964,-82.4968
40.6198,-111.865
30.2848,-89.7585
39.2044,-77.2419
29.7239,-95.3785
40.8253,-73.9525
35.3562,-78.9338
27.4618,-80.3382
40.985,-83.168
46.5967,-90.6495
33.4834,-82.1936
38.9172,-75.4265
39.9405,-75.0828
36.808,-119.896
39.3082,-76.6366
35.9924,-106.012
38.0573,-97.7504
27.4604,-82.5713
30.9276,-84.5911
40.6311,-74.3875
39.1504,-86.5143
35.3668,-118.905
42.3554,-83.2354
44.047,-122.916
37.042,-86.0727
32.8513,-86.6339
34.9182,-92.0726
42.6558,-71.3041
30.1571,-81.6097
39.7362,-84.5665
41.9205,-71.3154
34.7908,-96.6608
42.0497,-72.0373
34.642,-79.6686
44.8275,-91.5059
36.7141,-119.787
45.5949,-94.1725
42.267,-84.401
33.5067,-80.8645
39.7471,-76.9438
37.2305,-93.2798
42.1476,-72.5965
30.6182,-88.0748
45.552,-122.579
35.6509,-88.3945
29.4829,-98.3324
32.6386,-117.061
39.4346,-92.4506
42.8201,-78.8304
47.581,-101.894
36.2415,-86.8729
41.3543,-86.3319
40.92,-74.1591
35.8237,-78.9023
40.7779,-124.172
40.4958,-80.2413
36.7759,-119.78
41.7327,-88.3226
41.6931,-70.0191
44.9774,-69.8145
35.4468,-84.603
44.7872,-89.6491
37.0098,-91.3235
42.6012,-82.8856
41.7535,-72.6873
42.708,-87.8082
42.12,-71.1099
36.1685,-86.523
37.2945,-120.482
44.1849,-69.4088
41.8443,-74.0811
33.2294,-117.329
33.5676,-112.134
41.2161,-95.947
42.0929,-72.6191
40.6737,-74.0044
41.7923,-88.2801
41.1417,-73.2561
35.4108,-97.5055
43.605,-116.606
41.4084,-75.6633
40.7776,-74.1902
39.3403,-76.6715
32.8741,-80.001
42.1058,-80.107
41.8033,-74.3049
46.9576,-112.673
42.498,-92.2246
36.7698,-119.777
42.5053,-92.339
34.1172,-85.0601
40.6471,-73.9554
37.3326,-87.493
38.807,-104.743
38.9907,-94.5573
41.4524,-85.3217
42.3067,-71.0855
33.5273,-112.238
35.0877,-89.9208
35.6409,-106.027
33.8025,-79.0092
39.4569,-84.3653
36.6124,-121.69
39.2505,-106.292
46.9113,-68.0176
42.7938,-96.1737
41.839,-89.4925
35.0702,-106.694
35.9509,-77.8174
37.6057,-77.4268
35.0266,-89.7858
43.5163,-71.4454
42.1006,-72.5724
42.2535,-89.0317
30.4019,-91.0439
41.2925,-72.7878
40.4383,-86.8791
33.4057,-104.535
41.0775,-73.5674
41.8689,-71.3912
46.6333,-111.936
38.8403,-97.6114
40.6118,-112.022
27.0928,-82.2348
38.8002,-112.438
41.6997,-73.9207
34.2536,-118.599
39.8802,-86.1286
46.5904,-112.001
40.6303,-74.1653
42.0972,-71.0196
41.856,-71.3221
43.0273,-76.1566
36.314,-82.3657
29.9242,-89.9968
31.4219,-100.475
41.264,-95.8446
33.9393,-117.259
37.5654,-121.177
36.984,-76.4044
41.2776,-86.0483
36.1557,-86.7961
39.7967,-121.845
27.1713,-80.2131
41.0821,-75.4131
32.5422,-95.8656
39.1155,-94.6227
30.4802,-81.6357
35.647,-88.8156
34.4275,-117.275
36.7632,-119.77
43.6501,-93.2343
43.9087,-69.8179
41.2183,-73.0656
19.9347,-155.814
42.5704,-71.9954
33.96,-86.0444
33.6894,-116.182
45.5265,-122.456
38.7404,-77.0896
42.8253,-78.8226
42.3325,-85.2691
38.4021,-75.6059
37.0854,-94.5192
38.1588,-85.8687
38.0553,-84.4375
39.041,-80.4818
45.0132,-93.2631
30.5086,-92.409
45.6356,-122.539
30.3328,-95.0208
34.7227,-82.4588
35.1408,-85.3162
42.2322,-89.0888
30.6448,-96.3894
42.1058,-72.5591
41.0553,-85.1124
39.1142,-76.6268
38.4796,-107.877
39.3501,-76.607
42.9437,-72.8026
30.1266,-81.7816
35.3905,-106.172
39.3495,-76.6695
42.2279,-83.5663
27.9218,-82.3622
43.5367,-96.7288
47.5051,-111.234
42.3121,-71.066
39.9027,-85.2483
36.8775,-76.2461
34.8292,-106.672
41.7917,-88.2055
38.6635,-92.1028
41.2126,-84.9659
41.5181,-88.0956
34.2192,-119.158
35.0176,-90.0088
34.7373,-92.3788
39.858,-88.865
34.1155,-117.342
32.4421,-86.9833
42.8324,-106.286
43.0849,-75.2359
40.8226,-96.6835
43.8539,-84.893
40.4364,-96.7279
47.5019,-111.289
42.0519,-87.6976
41.7994,-71.4148
35.6493,-105.988
33.3805,-84.8546
43.0951,-79.0423
42.3189,-85.1939
41.441,-72.7939
42.5695,-76.6722
43.1293,-89.3587
40.9412,-90.3948
34.8101,-84.8685
32.3491,-111.1
36.1626,-95.9342
34.0216,-117.918
40.2249,-77.1387
47.7105,-122.35
27.2182,-80.7836
35.6247,-82.1797
44.5374,-70.5471
41.7992,-71.4277
37.0751,-94.5217
40.8163,-81.3894
40.8511,-81.2781
34.2437,-116.831
41.7094,-72.6459
42.2904,-89.6115
37.7319,-78.8285
28.9584,-81.9638
39.0717,-108.57
35.3396,-96.983
32.7921,-117.195
41.271,-95.9825
40.3487,-76.4229
40.7381,-75.312
46.579,-111.945
39.4143,-76.773
43.4678,-110.79
40.2331,-74.7701
31.0815,-97.7385
30.4622,-87.2519
30.6371,-84.9515
42.6463,-71.3177
28.5241,-81.3317
42.4093,-82.9212
42.3484,-87.8866
38.2404,-104.621
39.1091,-94.5305
41.3421,-83.165
33.7513,-79.4474
33.4526,-88.8179
38.9881,-74.8157
40.1999,-77.0152
40.0399,-76.3179
39.0178,-96.8656
28.9091,-81.1976
40.2027,-74.8083
41.7878,-72.6699
37.9584,-86.7645
40.5966,-111.984
35.1126,-89.8082
42.3034,-85.5933
38.2437,-85.8012
40.6069,-111.972
32.2822,-95.3061
39.7625,-84.1598
31.6599,-94.5721
27.9222,-82.7826
40.9297,-74.1436
47.581,-122.308
40.6388,-74.1069
41.441,-82.7183
42.9239,-78.7407
35.8216,-86.4126
30.5881,-91.1672
40.634,-74.1199
41.3597,-81.6419
45.6642,-118.664
42.2902,-84.9365
40.713,-99.0648
34.0107,-117.437
41.3675,-75.0627
39.6811,-75.5533
40.6543,-75.3352
43.3359,-89.4538
39.7376,-96.4549
37.168,-81.4567
40.2013,-76.7203
37.1541,-86.1859
32.9481,-80.1548
38.8608,-76.969
39.363,-84.232
38.6245,-90.1507
40.6086,-73.7518
40.6927,-73.9225
41.4557,-81.648
40.7011,-73.9219
29.9496,-90.1815
29.9695,-90.0567
41.586,-81.5047
42.9145,-78.827
29.215,-81.0237
25.8755,-80.1697
41.1132,-80.6436
42.2499,-89.0893
25.6061,-80.3727
26.9049,-80.109
36.5846,-82.5212
36.0729,-95.9629
37.6101,-121.002
27.7505,-80.4574
29.6517,-82.3258
30.5829,-87.0355
42.068,-71.024
39.1522,-84.4433
40.2201,-74.7642
39.081,-108.573
34.0641,-81.0471
35.1419,-89.9914
35.9185,-89.9303
43.972,-88.9468
40.042,-75.0547
41.502,-81.5901
44.9585,-93.1134
32.9953,-80.1333
32.7596,-97.1284
40.8449,-96.6969
38.9076,-76.938
27.2415,-80.8298
37.3225,-113.478
40.7302,-74.0415
39.6286,-84.1475
35.0727,-106.566
42.8314,-83.0202
41.3049,-87.4032
37.3892,-94.7114
43.0886,-79.0427
39.7275,-105.021
27.7685,-97.4048
36.4198,-78.4151
45.035,-93.3867
36.0164,-83.8264
32.7194,-97.6334
47.6903,-122.304
35.7657,-78.633
39.4924,-76.332
36.9297,-76.2437
43.5532,-116.316
34.9929,-107.238
33.3674,-111.929
39.7804,-104.965
40.6341,-122.353
35.7436,-81.3064
35.1081,-78.9398
41.8062,-80.9087
33.9629,-118.205
38.4817,-121.542
40.8612,-79.8952
34.0684,-84.5376
36.3401,-119.276
40.7617,-84.1068
39.6653,-119.723
40.747,-111.889
28.9915,-81.9792
30.3429,-81.7307
42.7179,-94.2026
64.8586,-147.677
41.6766,-86.9711
35.235,-94.7303
42.3921,-85.1621
33.9535,-81.0526
36.1856,-115.208
43.0424,-83.7012
32.9016,-86.5813
35.0907,-106.647
39.7613,-84.1963
33.8211,-117.919
29.8859,-90.1205
34.0898,-86.7247
39.3193,-88.4476
39.4346,-76.7989
43.8318,-111.763
38.337,-90.4367
40.6081,-80.2788
39.163,-84.6366
33.0014,-81.3047
39.7417,-121.813
34.1263,-117.468
28.5852,-81.3695
38.5891,-90.0841
33.3289,-86.4383
42.282,-71.0834
34.181,-86.8349
45.7894,-108.498
41.0371,-80.6498
39.7872,-89.638
28.0164,-82.1291
41.9395,-91.6666
38.405,-75.5693
61.3095,-149.535
41.796,-72.4947
39.1093,-94.3813
64.0558,-145.49
38.2572,-85.7943
26.5653,-81.9681
42.4394,-123.174
31.3198,-82.4574
37.1888,-77.4006
34.0091,-83.3195
39.3358,-76.692
38.3773,-76.9533
37.8161,-85.4585
42.0933,-76.8019
40.674,-89.6185
40.5837,-75.6253
40.7328,-75.3106
39.2559,-76.6427
43.0632,-76.1417
38.8561,-76.9663
42.0195,-87.6877
27.2354,-80.3325
41.6584,-91.533
42.2035,-72.6441
41.1601,-87.8795
41.0416,-73.8156
41.3881,-74.5949
43.099,-79.0454
42.9419,-70.8499
48.1927,-114.326
47.7959,-117.396
42.696,-83.1381
35.3853,-77.9655
41.521,-90.583
42.7252,-84.5835
33.8257,-116.467
40.4006,-86.8575
33.0224,-117.274
41.823,-71.4148
40.6915,-99.0832
47.2154,-122.418
45.5007,-122.524
33.6607,-86.6814
43.5514,-96.7319
42.4991,-92.3217
34.5941,-117.42
39.5164,-84.3342
38.29,-85.5877
47.2194,-68.5967
39.155,-75.5286
42.4704,-83.4412
36.9916,-85.9036
40.6302,-75.3614
28.0266,-82.1899
29.636,-98.4639
38.9494,-76.9895
43.062,-76.1447
41.7969,-88.1217
34.0256,-118.194
41.7565,-72.6805
40.787,-96.6924
29.786,-90.818
39.4629,-104.606
31.415,-100.439
43.0333,-76.1524
40.66,-122.354
44.6268,-69.8225
39.2009,-76.6188
37.0407,-94.5145
36.8038,-87.5059
61.5185,-149.046
35.695,-81.9366
42.6383,-71.338
38.4713,-81.7822
41.0231,-77.9451
34.9183,-117.006
37.7737,-122.254
39.2969,-76.5786
42.4868,-88.095
44.0003,-92.5265
42.3029,-85.174
36.0368,-89.3906
42.2567,-71.7962
27.8959,-81.8203
30.9585,-95.9219
44.7804,-69.9517
39.3027,-76.6672
40.8836,-88.6356
39.7572,-94.8199
37.6601,-122.104
30.5778,-89.4134
45.5154,-122.679
37.0271,-76.3987
39.7688,-86.1096
40.4883,-86.1312
42.2994,-71.7658
34.1741,-97.1651
38.4267,-82.2645
27.4178,-80.3828
42.3383,-122.845
35.4136,-94.3823
43.9343,-91.3
38.9667,-86.509
33.5531,-81.6552
43.024,-70.787
41.802,-87.5878
36.982,-84.0942
41.4025,-75.6638
41.6384,-87.7425
38.1545,-84.9243
38.7655,-77.5916
39.3663,-78.0382
29.5041,-82.7978
26.6767,-80.0362
